genes,symbol,HNSC_logFC,HNSC_AveExpr,HNSC_t,HNSC_P.Value,HNSC_adj.P.Val,HNSC_B,HNSC_stdev,KIRP_logFC,KIRP_AveExpr,KIRP_t,KIRP_P.Value,KIRP_adj.P.Val,KIRP_B,KIRP_stdev,LIHC_logFC,LIHC_AveExpr,LIHC_t,LIHC_P.Value,LIHC_adj.P.Val,LIHC_B,LIHC_stdev
ENSG00000176533.13,GNG7,-1.00498286,1.083847142,-1.59492064,0.111951547,0.302015984,-4.545749833,0.383703319,0.00050465,3.503311012,0.000871591,0.999307662,0.999968658,-4.944227504,0.743769574,-0.630911718,2.420698482,-1.569141255,0.118177476,0.239872395,-4.754293417,0.277492935
ENSG00000176542.10,USF3,-1.204627509,2.697097427,-1.951772945,0.052044705,0.213131963,-4.056014547,0.433208813,-0.51765157,2.281356018,-1.095795296,0.277848798,0.911241318,-4.597421947,0.531509366,-1.093914157,2.343507852,-3.275629541,0.001240353,0.014741885,-1.029745161,0.26795284
ENSG00000176619.13,LMNB2,-0.653812919,6.871990302,-1.566980571,0.11834223,0.309518204,-5.030205732,0.607939425,-0.061521143,4.805702351,-0.154704131,0.877609635,0.980038104,-4.988205901,0.376887127,-0.378480123,3.627204643,-1.107857723,0.269238425,0.421436325,-5.569187548,0.422764408
ENSG00000176623.12,RMDN1,-0.369630308,4.433982141,-1.330959479,0.184374779,0.384115112,-5.254855326,0.491088825,0.068134103,4.424957204,0.23113182,0.818053026,0.971924153,-4.970484114,0.387846998,-0.245509067,4.720638989,-1.120719295,0.263735732,0.415498018,-5.609498452,0.488711242
ENSG00000176624.12,MEX3C,-0.800634454,4.109852427,-1.667665072,0.09659286,0.283361186,-4.719773751,0.647352925,-0.621330063,3.385687553,-1.533480431,0.130776263,0.911241318,-4.367127124,0.717800073,-0.981544127,2.484000869,-2.810805752,0.005427402,0.03159816,-2.275279652,0.25350826
ENSG00000176641.11,RNF152,-0.517325547,3.551648496,-0.706218565,0.480688086,0.649613313,-5.75002693,0.56077264,-0.571662507,2.416455634,-0.717148169,0.476257109,0.911241318,-4.717842983,0.443217322,-0.536359679,2.989495241,-1.64976535,0.100542413,0.214981248,-4.774342319,0.335563553
ENSG00000176658.17,MYO1D,-0.944861278,5.824190591,-2.215021836,0.027630469,0.163960749,-3.832557687,0.389907537,0.429545322,5.506043797,0.729510967,0.468723215,0.911241318,-4.858141813,0.569296441,-0.775654868,3.740329121,-1.729332096,0.085274757,0.190971743,-4.720539891,0.259557408
ENSG00000176720.6,BOK,0.528790088,5.321440245,1.153580589,0.249737384,0.447569937,-5.553727326,0.38190574,0.712006264,5.484639011,1.392110937,0.169381308,0.911241318,-4.467390054,0.558593071,-0.245653437,6.46401661,-0.689139515,0.491524942,0.63742615,-5.989417314,0.258261898
ENSG00000176731.12,RBIS,0.020776741,3.335543107,0.050957888,0.959398421,0.974878729,-6.014633996,0.710756705,-0.124942051,3.147894312,-0.267168331,0.790318952,0.967775361,-4.897837011,0.881733971,0.01176867,3.520948875,0.042104514,0.9664569,0.980128216,-6.162910285,0.36050517
ENSG00000176783.15,RUFY1,-0.304539442,4.510108888,-1.032108985,0.302985492,0.496031094,-5.598585736,0.463565698,-0.303808994,5.06069067,-0.959138892,0.341603007,0.911241318,-4.742883005,0.40141448,-0.189977505,4.17216368,-0.892497899,0.373186283,0.529995605,-5.811714071,0.349166535
ENSG00000176788.9,BASP1,-2.846317559,6.469939455,-2.95431243,0.003422453,0.081234203,-2.000133277,0.413771914,-0.666876154,4.158860067,-0.896812043,0.373650398,0.911241318,-4.754150312,0.55946309,-0.40678118,2.288348541,-0.818506873,0.414030709,0.568790008,-5.576711754,0.306641947
ENSG00000176834.14,VSIG10,-0.830210314,2.398568759,-1.388291945,0.166243091,0.364390973,-4.89910573,0.401456668,-0.103142887,3.196645667,-0.266699769,0.790677902,0.967775361,-4.900965635,0.388625114,-0.494576547,3.213436287,-1.86613549,0.063469375,0.15600912,-4.456282789,0.347685264
ENSG00000176845.13,METRNL,0.929267557,6.13022594,1.848285799,0.065702825,0.234971075,-4.576944076,0.403517157,0.463854499,5.626212993,0.952637383,0.344859111,0.911241318,-4.753424078,0.493133035,0.130495879,2.913918851,0.308739414,0.757837398,0.845620419,-6.070436944,0.575226702
ENSG00000176853.16,FAM91A1,-0.857119137,5.151124174,-1.969282312,0.049988328,0.209421501,-4.282172604,0.411729434,-0.522799878,4.555415381,-1.29536061,0.200499245,0.911241318,-4.532129626,0.37868304,-0.982798218,4.365736464,-3.762778395,0.000220063,0.006409324,0.397679548,0.36971873
ENSG00000176871.9,WSB2,-0.890547905,5.836940092,-2.309949826,0.021678937,0.150633434,-3.631824913,0.444621772,-0.037519246,5.715364819,-0.115136308,0.908748066,0.986116436,-5.007274436,0.482367532,-0.617839807,4.880377653,-2.458681705,0.014784987,0.059608975,-3.337950104,0.260277003
ENSG00000176890.16,TYMS,-1.184962605,3.230910842,-1.578899995,0.115581573,0.305923494,-4.707372963,0.441376032,-0.614357559,2.707895704,-1.021764434,0.311277004,0.911241318,-4.637559183,0.890261331,-0.626279304,1.86625101,-1.31764935,0.189110991,0.331285037,-4.980633878,0.272771675
ENSG00000176903.5,PNMA1,-0.781669182,5.354564954,-1.67215299,0.095703777,0.282352017,-4.81258294,0.539090345,0.29022359,5.933252579,0.592682085,0.555774774,0.925433483,-4.913433241,0.410025127,-0.500023864,3.388627511,-1.263322389,0.207927024,0.353747244,-5.364372453,0.357341396
ENSG00000176907.5,TCIM,-0.910203623,4.395114569,-0.770447972,0.441737596,0.616282903,-5.772491939,0.384520187,-0.124305033,4.656138875,-0.106508151,0.915559022,0.986116436,-4.985625058,0.39008777,-0.988295857,5.288808682,-2.057396728,0.040930406,0.117255547,-4.191962623,0.257316673
ENSG00000176915.15,ANKLE2,-0.224743092,4.597019576,-0.698955316,0.485208191,0.653493651,-5.886163277,0.627875075,-0.415493493,3.536259081,-1.167773485,0.247835712,0.911241318,-4.599186027,0.697076133,-0.29074927,2.673242935,-1.277813216,0.202779311,0.347781599,-5.253050887,0.252754009
ENSG00000176945.17,MUC20,-1.170864692,1.634299836,-1.029888373,0.30402483,0.496666546,-5.216829014,0.398095488,-2.283857487,1.767785639,-2.311232347,0.024516633,0.911241318,-4.207147191,0.516526502,-0.607290408,1.132560371,-1.214469952,0.225983733,0.374707497,-4.952098087,0.294850424
ENSG00000176946.12,THAP4,0.323738991,6.043053904,1.230479283,0.219635932,0.419037215,-5.478555622,0.387732993,0.480197092,6.325481132,1.423644337,0.160085827,0.911241318,-4.444236087,0.695581443,0.135030762,5.316049567,0.797502243,0.426094264,0.579825473,-5.918295986,0.446449565
ENSG00000176953.12,NFATC2IP,-0.87103824,4.497993995,-2.496115816,0.01317962,0.127050216,-3.141651245,0.553076073,-0.423530652,4.071418071,-1.26417021,0.211394534,0.911241318,-4.548917023,0.412988453,-0.651372622,3.218260383,-2.503917934,0.013072774,0.055088887,-3.143653586,0.254318679
ENSG00000176971.4,FIBIN,-0.952822896,2.130844022,-0.895285625,0.371467109,0.557459767,-5.375973744,0.641783356,2.128301603,4.760972031,1.836994859,0.071508079,0.911241318,-4.087789543,0.415672238,-0.58288842,0.760815802,-1.159125489,0.247771096,0.399059899,-4.958296535,0.253441032
ENSG00000176973.8,FAM89B,0.012114735,2.963276216,0.030965838,0.975320673,0.98428855,-5.965708063,0.694411751,0.28472804,2.580818686,0.670926679,0.505019385,0.921133942,-4.766672223,0.830184529,0.691226046,2.163751135,3.185815597,0.001671993,0.016548295,-1.329238225,0.344916383
ENSG00000176974.20,SHMT1,-0.722371591,3.841673553,-1.450697105,0.148076276,0.345691288,-5.019416749,0.435074024,0.617343212,6.180031848,0.890798429,0.376840601,0.911241318,-4.789816152,0.470020992,-0.322154228,6.041784744,-0.821721626,0.412202516,0.56718417,-5.898908634,0.261219981
ENSG00000176978.14,DPP7,0.223034139,6.340612396,0.503570117,0.614992245,0.753586191,-6.08639666,0.722462441,-0.105903512,7.269955901,-0.240305713,0.810968948,0.971924153,-5.008792648,0.62537622,0.119742335,6.230530797,0.302040504,0.762931407,0.849512801,-6.175526102,0.298033597
ENSG00000176986.16,SEC24C,-2.741935859,4.759932196,-3.017732129,0.002801002,0.077274435,-1.734322818,0.43161475,-0.889130816,4.113443626,-1.538883732,0.129452635,0.911241318,-4.354826148,0.434091535,-2.101963794,3.431486296,-3.161470128,0.001810971,0.017373579,-1.355694647,0.262146494
ENSG00000176994.11,SMCR8,-1.529685288,3.936018292,-2.70921209,0.007194996,0.104993647,-2.547907113,0.471263396,-0.399368261,3.844599618,-0.794731634,0.430117906,0.911241318,-4.792115466,0.476529222,-0.904336079,2.423993762,-2.409766938,0.016857827,0.064997851,-3.206433651,0.452751246
ENSG00000177000.13,MTHFR,-0.22277141,2.786904752,-0.620324361,0.535590609,0.693159715,-5.732772297,0.487870441,0.230381292,3.27608327,0.593606251,0.555160672,0.925433483,-4.844507667,0.797226121,-0.337504858,2.146353015,-1.300723582,0.194832463,0.33877585,-5.081784266,0.355495757
ENSG00000177030.17,DEAF1,-0.470054477,4.398772833,-1.183838182,0.237564321,0.435454295,-5.420208319,0.398638391,0.349594,5.116551032,1.022743017,0.310818055,0.911241318,-4.710412459,0.384419821,0.335802917,3.71450982,1.399996118,0.163045859,0.299819941,-5.24537371,0.253135985
ENSG00000177042.14,TMEM80,-0.470161303,3.52480672,-1.024773883,0.306427672,0.498861492,-5.500069475,0.592308185,-0.056566761,4.041027947,-0.162566007,0.871444113,0.979414182,-4.963227683,0.916323686,-0.509352032,3.069851429,-2.081562682,0.03864053,0.112716664,-4.035612467,0.317440073
ENSG00000177045.10,SIX5,-1.480743648,2.584688133,-3.464368727,0.000621968,0.045139121,-0.459624537,0.721528405,0.129629014,1.975155912,0.265725843,0.791424141,0.967775361,-4.774876066,0.389970273,-0.728046514,1.956004639,-2.154763605,0.032361754,0.099761262,-3.679698668,0.265274535
ENSG00000177051.6,FBXO46,-0.730508274,4.877591913,-2.093715777,0.037259421,0.184979899,-4.034117279,0.529147499,-0.295120855,3.586790143,-0.837353481,0.405945863,0.911241318,-4.765722008,0.48958669,-0.211303614,3.628936858,-0.738607779,0.461001047,0.611533117,-5.901967103,0.28561447
ENSG00000177096.9,PHETA2,-1.430810934,4.494529296,-2.444778378,0.015162286,0.133007107,-3.224245057,0.621716033,-0.44535708,2.960760774,-0.586351366,0.559990622,0.926851086,-4.804612116,0.546307735,-0.326331597,1.637007868,-0.742111265,0.458880481,0.609805049,-5.492363948,0.266820667
ENSG00000177105.10,RHOG,-0.414937095,7.073925056,-1.509553113,0.13237851,0.327311624,-5.119370426,0.679610727,-0.345870668,6.484805682,-0.992238869,0.325340162,0.911241318,-4.735902332,0.392059075,0.250464882,5.798722791,1.092222054,0.27603424,0.429608536,-5.649703186,0.259905685
ENSG00000177106.16,EPS8L2,-0.244943605,5.819248086,-0.488188543,0.62583004,0.760547844,-6.076183936,0.491894691,-0.08396968,6.650816567,-0.179689817,0.858043339,0.978597129,-5.011718312,0.926372148,-0.070551322,5.554167772,-0.260137869,0.795021944,0.870608579,-6.192746434,0.300699007
ENSG00000177119.16,ANO6,-1.235217966,5.001149799,-2.229090648,0.026667482,0.162128552,-3.742281713,0.403533778,-0.274200059,5.12967463,-0.663176627,0.509932469,0.921965021,-4.877437486,0.415897345,-1.01548625,5.121503056,-3.682547047,0.00029627,0.007392109,0.116210654,0.290175413
ENSG00000177150.13,FAM210A,0.298368279,4.101445544,0.728995549,0.466664183,0.637573265,-5.86094904,0.439200666,-0.22333845,3.573559198,-0.559312453,0.578173955,0.929378796,-4.864807866,0.384349391,-0.585096387,3.14212445,-2.794123086,0.005704265,0.032599133,-2.433131052,0.254913722
ENSG00000177156.11,TALDO1,0.790132982,7.853406625,2.157728661,0.031870099,0.173154107,-3.988273911,0.444351638,0.105192231,7.776628394,0.223790758,0.823732833,0.971983214,-5.012166066,0.734461125,0.283354578,7.63093047,1.064554268,0.288346384,0.443524406,-5.631982206,0.255441714
ENSG00000177169.10,ULK1,-0.787703874,5.087212732,-1.894714416,0.059245913,0.225228278,-4.419670486,0.638490161,-0.096401533,4.569006877,-0.231077404,0.818095092,0.971924153,-4.973532747,0.397454964,-0.458638396,4.462815871,-1.798785228,0.073542926,0.171874681,-4.653541676,0.315497388
ENSG00000177189.14,RPS6KA3,-1.376351903,4.400950437,-2.448878251,0.014994757,0.132419212,-3.210487579,0.444341178,-0.946875576,4.265915043,-2.170316223,0.034230404,0.911241318,-3.784893406,0.412456576,-1.019704259,4.569520424,-2.896854534,0.004183977,0.027268996,-2.231232298,0.366508208
ENSG00000177192.14,PUS1,0.780098039,4.007247915,2.405801993,0.016839589,0.13797538,-3.390305708,0.64244193,-0.076460957,3.548427702,-0.269767472,0.788328666,0.9670127,-4.926967333,0.407150947,0.334908508,3.613663686,1.485430798,0.138986039,0.268095871,-5.12204249,0.267220471
ENSG00000177225.17,GATD1,-0.113817246,4.547406294,-0.275353692,0.783264435,0.866434476,-6.084407241,0.722132793,-0.256302759,5.492033978,-1.016955166,0.313539186,0.911241318,-4.715705089,0.502142151,0.079919886,4.377357499,0.332675986,0.739723285,0.832914471,-6.15517978,0.286765479
ENSG00000177239.15,MAN1B1,-0.419571693,5.333752157,-1.147533101,0.252222029,0.450237419,-5.530047196,0.698074803,0.156641762,5.110413875,0.462833817,0.645273262,0.939915907,-4.942302893,0.690282063,0.084009246,4.613815736,0.394173341,0.693868167,0.79952829,-6.14030546,0.488527067
ENSG00000177302.15,TOP3A,-0.801770449,3.842542697,-2.16367547,0.031405387,0.172035792,-3.811423494,0.583678034,-0.243358107,3.253785186,-0.735717174,0.464966828,0.911241318,-4.789615284,0.400980689,-0.166398356,2.863465187,-0.692491206,0.48942286,0.635885835,-5.852297069,0.264419768
ENSG00000177303.10,CASKIN2,-1.242783524,4.109586668,-2.896433705,0.004097275,0.086244832,-2.1016753,0.392070518,-0.208846773,4.661779933,-0.504729606,0.615725042,0.933073632,-4.919408208,0.382708057,-0.766745777,3.768921282,-2.73226381,0.006846469,0.036458981,-2.633180542,0.28581353
ENSG00000177311.11,ZBTB38,-1.575436105,3.849766651,-2.258979609,0.024717946,0.157078563,-3.548013148,0.425037494,-1.341698814,3.983683343,-2.319462858,0.024033762,0.911241318,-3.686734187,0.399126283,-1.309938578,3.024898742,-2.824615733,0.005207522,0.030913441,-2.269565574,0.28458607
ENSG00000177337.8,DLGAP1-AS1,-0.882414707,2.533745396,-1.64426341,0.101337068,0.288383758,-4.55933139,0.683146729,-0.123672047,3.57710382,-0.251586604,0.80227965,0.971049764,-4.929486897,0.547615694,-0.436986762,2.910054184,-1.152952164,0.250290202,0.40140132,-5.426316131,0.441906672
ENSG00000177352.10,CCDC71,-0.520043058,5.079844617,-1.831619078,0.068158624,0.239006257,-4.542420317,0.552169048,0.08588511,5.002082488,0.255847586,0.799004015,0.970305731,-4.982170157,0.392147547,-0.17189546,4.484032993,-0.819578358,0.413420831,0.568301202,-5.884329816,0.265813179
ENSG00000177370.5,TIMM22,-0.229668596,4.780513682,-0.855632709,0.392993162,0.575446248,-5.782622997,0.608927241,0.479408426,4.731926429,1.527799058,0.132179613,0.911241318,-4.360050489,0.393579373,-0.017321433,3.316454889,-0.08347994,0.933552455,0.959372476,-6.144731294,0.274245047
ENSG00000177383.5,MAGEF1,-1.14819707,6.211072529,-2.210599171,0.027939361,0.164174463,-3.84700399,0.711794888,-0.152053654,6.238891881,-0.482712476,0.631177625,0.936239319,-4.949235683,0.419312009,-0.334399607,5.092463163,-1.256259331,0.210470434,0.356727709,-5.460824408,0.389986493
ENSG00000177406.5,NINJ2-AS1,-0.549931711,2.154678761,-1.032449588,0.302826286,0.495984061,-5.285350819,0.472450725,0.344665119,2.500009197,0.776740236,0.440573818,0.911241318,-4.729583213,0.385426999,0.052263,2.546685764,0.177220492,0.859512471,0.912650165,-6.025088115,0.302519481
ENSG00000177409.12,SAMD9L,-1.722511929,4.011563354,-1.897990883,0.05881099,0.22422646,-4.232835757,0.596287623,-0.556731293,3.237412673,-0.868142585,0.389013719,0.911241318,-4.725549534,0.58720666,-1.051904546,1.618721609,-2.422399367,0.016299253,0.06364904,-3.096803267,0.29637322
ENSG00000177410.13,ZFAS1,1.006520194,2.544135399,2.274642514,0.023746803,0.15455035,-3.577930667,0.487149448,-0.080186256,2.486696,-0.163051499,0.871063635,0.979414182,-4.830990012,0.5078293,1.167383825,1.695162958,4.189490024,4.17E-05,0.003175492,1.911208988,0.417755692
ENSG00000177425.11,PAWR,-0.350018273,4.158685048,-0.874249974,0.382793431,0.56726819,-5.71269762,0.389079537,-0.20583961,3.563669745,-0.453648885,0.651831038,0.9417214,-4.891120725,0.379025351,-0.322244071,3.131692021,-1.32797269,0.185683168,0.32734561,-5.27148923,0.486330539
ENSG00000177426.22,TGIF1,-1.400051984,4.953079248,-2.746547734,0.006445811,0.100650092,-2.53570898,0.417211166,-0.37591863,4.992804541,-0.739976957,0.46239852,0.911241318,-4.844209436,0.382032575,-0.817236964,3.743963449,-2.640116481,0.008933941,0.042975137,-2.858685555,0.360973248
ENSG00000177427.13,MIEF2,-1.015581348,3.354946399,-2.813457834,0.005277591,0.09473769,-2.279386114,0.39977426,0.569790857,4.758815314,1.293994132,0.200967592,0.911241318,-4.536307218,0.407612094,0.041000617,2.949511411,0.19667427,0.844279844,0.902717569,-6.096762902,0.325092943
ENSG00000177432.8,NAP1L5,-0.040891058,2.454086605,-0.078471972,0.937513319,0.961140485,-5.88193138,0.398502537,-0.211439045,2.864775703,-0.387537939,0.699823983,0.948378837,-4.844239524,0.377280603,-0.32819528,2.15598231,-0.894028382,0.37236885,0.529439769,-5.492336382,0.461029643
ENSG00000177459.11,ERICH5,0.662054993,0.277951125,0.898161812,0.369934883,0.556205422,-5.326081715,0.381825255,-0.500973122,3.642155788,-0.672396516,0.504090491,0.921133942,-4.826501337,0.404321294,0.069349499,4.613353159,0.074921675,0.940351049,0.963614269,-6.210796357,0.304395453
ENSG00000177464.5,GPR4,-1.256407885,2.663608851,-2.062920667,0.040118731,0.189997671,-3.849196417,0.456353387,-1.464793261,2.271563533,-1.716744779,0.091541106,0.911241318,-4.354987939,0.424962004,-0.718308805,2.455805728,-2.317043424,0.021501807,0.07638486,-3.42661554,0.442768397
ENSG00000177465.4,ACOT4,-0.341559251,1.925056897,-0.608417271,0.543444857,0.69896825,-5.591579054,0.588868148,-0.544280196,2.488002946,-0.885786531,0.379512537,0.911241318,-4.675958567,0.45905127,0.290683421,3.809278973,1.014697053,0.311462026,0.467488873,-5.692535572,0.273974808
ENSG00000177469.13,CAVIN1,-0.416240275,8.635596382,-0.74538746,0.456714563,0.629123798,-5.946336547,0.443002774,0.424777525,6.985701722,0.575185561,0.567464913,0.928206492,-4.927909381,0.390856897,-0.527803286,5.696488137,-1.667313023,0.096999129,0.20970758,-4.890503035,0.258342653
ENSG00000177479.20,ARIH2,-0.832351883,4.035148706,-2.3738159,0.018336347,0.143096144,-3.383440563,0.418675976,-0.499365598,3.902552345,-1.427698674,0.158919972,0.911241318,-4.436723406,0.420309781,-1.148520202,3.591288761,-4.259491192,3.14E-05,0.002741098,2.184201311,0.392770262
ENSG00000177485.7,ZBTB33,-0.610483565,4.574903056,-1.330794979,0.184428842,0.384115112,-5.252286789,0.525218009,-0.373676312,3.634230554,-0.86523313,0.390594611,0.911241318,-4.755081022,0.424840924,-0.882476008,4.240905706,-2.849377706,0.004833466,0.029539611,-2.349523756,0.590737653
ENSG00000177508.12,IRX3,-0.519182958,4.542451458,-0.943394507,0.346359808,0.535429056,-5.668002373,0.576296523,1.534379869,5.012355216,1.5178626,0.134662779,0.911241318,-4.367965198,0.425657857,0.512817157,1.459096071,0.94570298,0.345428033,0.502412748,-5.36962974,0.385586866
ENSG00000177542.11,SLC25A22,-0.161474559,4.894519326,-0.35374526,0.723818075,0.828345017,-6.085218915,0.636837762,0.097641666,4.15814277,0.26542656,0.791653497,0.967775361,-4.95737583,0.579301152,0.041539225,4.334077112,0.161915888,0.871533657,0.921575495,-6.19317897,0.425045869
ENSG00000177548.13,RABEP2,-0.337520491,4.359908673,-1.047983123,0.295625,0.489712564,-5.570143888,0.413894462,0.393924806,4.537922507,1.462061047,0.149302168,0.911241318,-4.411987224,0.376826932,0.115069516,3.094639218,0.499371748,0.618060046,0.740738817,-6.015740889,0.254916557
ENSG00000177556.12,ATOX1,0.56166095,4.6796478,1.679785802,0.094206816,0.280417588,-4.814236408,0.535018436,-0.534467286,4.966457907,-1.516710064,0.134953184,0.911241318,-4.369013336,0.393825871,0.742044996,6.066655785,2.784005787,0.00587836,0.033187067,-2.546093081,0.494990478
